Word,Sense_count
full-fashioned,1
full-fledged,2
full-grown,1
full-length,2
full-page,1
full-scale,1
full-size,1
full-strength,1
full-term,1
full-time,1
fully_fashioned,1
fully_fledged,2
fully_grown,1
fulminant,1
fulsome,1
fumbling,1
fumed,1
functional,6
functionally_illiterate,1
functioning,1
fundamental,3
fundamentalist,2
fundamentalistic,2
funded,1
funerary,1
funereal,1
fungal,1
fungible,1
fungicidal,1
fungoid,1
fungous,1
funguslike,1
funicular,1
funky,4
funnel-shaped,1
funny,4
fur-bearing,1
furious,3
furled,1
furlike,1
furnished,1
furred,1
furrowed,1
furry,1
further,1
furthermost,1
furthest,1
furtive,2
fuscous,1
fused,1
fusible,1
fusiform,1
fussy,3
fusty,2
futile,2
future,4
future-day,1
futureless,1
futurist,1
futuristic,1
fuzzed,1
fuzzy,3
gabby,1
gabled,1
gabonese,1
gaelic,1
gaelic-speaking,1
gaga,2
gainful,1
gainly,1
galactic,2
galilaean,1
galilean,2
gallant,4
galled,1
gallic,2
gallican,1
gallinaceous,1
galling,1
galore,2
galvanic,2
galvanising,1
galvanizing,1
galwegian,1
gambian,1
game,2
gamey,3
gammy,1
gamopetalous,1
gamy,3
gandhian,1
gangling,2
gangly,2
gangrenous,1
gap-toothed,1
gaping,1
garbed,1
garbled,1
gardant,1
garden,1
gargantuan,1
garish,1
garlicky,1
garmented,1
garmentless,1
garnet-colored,1
garnet-coloured,1
garrulous,1
gas-filled,1
gas-tight,1
gaseous,1
gasified,1
gassy,2
gastric,1
gastroduodenal,1
gastroesophageal,1
gastrointestinal,1
gastronomic,1
gastronomical,1
gathered,1
gauche,1
gaudy,2
gauguinesque,1
gaumless,1
gaunt,1
gauntleted,1
gaussian,1
gauze-like,1
gauzy,1
gawky,1
gay,6
geared,1
gelatinlike,1
gelatinous,1
gelded,1
gelid,1
gemmed,1
gemmiferous,1
genealogic,1
genealogical,1
general,6
general-purpose,1
generalised,1
generalized,1
generational,1
generative,2
generic,3
generous,3
genetic,4
genetical,2
genial,3
genic,1
geniculate,1
genital,1
genitive,1
genitourinary,1
genoese,1
genotypic,1
genotypical,1
genovese,1
genteel,1
gentile,1
gentle,7
gentlemanlike,1
gentlemanly,1
genuine,3
geocentric,1
geodesic,1
geodesical,1
geodetic,1
geographic,2
geographical,2
geologic,1
geological,1
geometric,2
geometrical,2
geomorphologic,1
geomorphological,1
geophysical,1
geophytic,1
geopolitical,1
georgian,4
geostationary,1
geostrategic,1
geosynchronous,1
geothermal,1
geothermic,1
geriatric,2
german,1
german-american,1
german-speaking,1
germane,1
germanic,2
germfree,1
germicidal,1
germinal,1
germy,1
gerontological,1
gerundial,1
gestational,1
gesticulating,1
gestural,2
get-at-able,1
getable,1
getatable,1
gettable,1
ghanaian,1
ghanese,1
ghanian,1
ghastly,2
ghostlike,1
ghostly,1
ghoulish,1
gi,1
giant,1
gibbose,1
gibbous,2
gibelike,1
gibraltarian,1
giddy,2
gifted,1
gigantic,1
gilbertian,2
gilded,4
gill-less,1
gilled,1
gilt,1
gilt-edged,2
gimbaled,1
gimcrack,1
gimpy,1
ginger,1
ginger-scented,1
gingerly,1
gingery,2
gingival,1
girlish,1
given,2
giving,1
glabellar,1
glabrescent,1
glabrous,1
glace,1
glacial,3
glaciated,1
glad,4
gladdened,1
gladiatorial,1
gladsome,1
glamorous,1
glamourous,1
glandular,1
glaring,2
glary,1
glass-like,1
glassed,1
glassless,1
glassy,3
glaswegian,1
glaucous,1
glazed,4
gleaming,1
gleeful,1
glial,1
glib,3
glib-tongued,1
glimmery,1
glinting,1
glistening,1
glistering,1
glittering,1
glittery,1
global,2
globose,1
globular,1
glomerular,1
gloomful,1
glooming,1
gloomy,3
glorified,1
glorious,3
glossopharyngeal,1
glossy,4
glossy-coated,1
glossy-furred,1
glossy-haired,1
glottal,1
glottochronological,1
gloved,1
gloveless,1
glowering,1
glowing,1
glued,1
gluey,1
glum,2
gluteal,1
glutinous,1
glutted,1
gluttonous,1
glycogenic,1
gnarled,1
gnarly,1
gnomic,1
gnomish,1
gnostic,2
go,1
go-as-you-please,1
go-to-meeting,1
goaded,1
goal-directed,1
goalless,1
goateed,1
goblet-shaped,1
gobsmacked,1
god-awful,1
god-fearing,1
goddam,1
goddamn,2
goddamned,1
godforsaken,1
godless,1
godlike,2
godly,2
goethean,1
goethian,1
goggle-eyed,1
going,1
gold,2
gold-bearing,1
gold-colored,1
gold-coloured,1
golden,6
golden-brown,1
golden-green,1
golden-yellow,1
gonadal,1
gonadotrophic,1
gonadotropic,1
gone,6
gonzo,1
good,21
good-for-naught,1
good-for-nothing,1
good-hearted,1
good-humored,1
good-humoured,1
good-looking,1
good-natured,1
good-tempered,1
good-time,1
good_enough,1
good_for_you,1
goodish,2
goodly,1
goody-goody,1
gooey,1
goofy,1
gooselike,1
goosey,1
goosy,1
gordian,1
gorgeous,1
gormless,1
gory,2
gossamer,2
gossipy,1
gothic,5
gouty,1
governable,1
governing,1
governmental,1
gowned,1
grabby,1
graceful,2
graceless,3
gracile,1
gracious,4
gradable,1
gradational,1
gradatory,1
grade-appropriate,1
grade-constructed,1
graded,1
gradual,2
graduate,1
graduated,2
graeco-roman,1
graecophile,1
graecophilic,1
grainy,1
gram-negative,1
gram-positive,1
grammatic,1
grammatical,2
grand,8
grandiloquent,2
grandiose,2
granitelike,1
granitic,2
granted,1
granular,2
granulated,1
granuliferous,1
granulocytic,1
granulomatous,1
granulose,1
grape-sized,1
grapelike,1
grapey,1
graphic,5
graphical,2
grapy,1
graspable,1
grasping,1
grass-covered,1
grass-eating,1
grassless,1
grasslike,1
grassroots,2
grassy,1
grassy-leafed,1
grassy-leaved,1
grateful,2
gratified,1
gratifying,2
grating,1
gratis,1
gratuitous,3
gratulatory,1
grave,3
gravelly,2
graven,2
gravid,1
gravimetric,1
gravitational,1
gravitative,1
gray,4
gray-black,1
gray-blue,1
gray-brown,1
gray-green,1
gray-haired,1
gray-headed,1
gray-pink,1
gray-white,1
grayish,1
grayish-black,1
grayish-blue,1
grayish-brown,1
grayish-green,1
grayish-pink,1
grayish-white,1
grazed,1
greased,1
greaseproof,1
greasy,2
great,6
great_bellied,1
greater,1
greatest,1
greathearted,1
grecian,1
greco-roman,1
greedy,3
greek,1
greek_orthodox,1
green,5
green-blind,1
green-eyed,1
green-white,1
greenhouse,1
greenish,1
greenish-brown,1
greenish-gray,1
greenish-grey,1
greenish-white,1
greensick,1
greenside,1
gregarious,3
gregorian,2
grenadian,1
grey,4
grey-black,1
grey-blue,1
grey-brown,1
grey-green,1
grey-haired,1
grey-headed,1
grey-pink,1
grey-white,1
greyed,1
greyish,1
greyish-black,1
greyish-blue,1
greyish-brown,1
greyish-green,1
greyish-pink,1
greyish-white,1
grief-stricken,1
grieving,1
grievous,4
grilled,2
grim,6
grimy,1
gripping,1
grisly,1
gristly,1
gritty,2
grizzled,1
grizzly,1
groggy,1
groomed,1
grooved,1
groovy,2
groping,1
gross,7
grotesque,2
grotty,1
grouchy,1
ground-floor,1
ground-hugging,1
groundbreaking,1
groundless,1
grouped,1
groveling,1
grovelling,1
growing,1
grown,1
grownup,1
grubby,2
grudging,2
grueling,1
gruelling,1
gruesome,1
gruff,2
grumbling,1
grumose,1
grumous,1
grumpy,1
grungy,1
gu,1
guardant,1
guarded,1
guatemalan,1
gubernatorial,1
guided,1
guiding,2
guileful,1
guileless,1
guilt-ridden,1
guiltless,1
guilty,2
guinean,1
guitar-shaped,1
gullible,2
gum-like,1
gummed,1
gummy,2
gumptious,1
gung_ho,1
gushing,3
gushy,1
gusseted,1
gustative,1
gustatorial,1
gustatory,1
gusty,1
gutless,2
gutsy,1
guttural,2
guyanese,1
gymnastic,2
gymnosophical,1
gymnospermous,1
gynaecological,1
gynandromorphic,1
gynandromorphous,1
gynecologic,1
gynecological,1
gyral,1
gyroscopic,1
h-shaped,1
habilimented,1
habit-forming,1
habitable,1
habited,1
habitual,1
hackneyed,1
hadal,1
hadean,1
haemal,1
haematal,1
haematic,1
haematogenic,1
haematological,1
haematopoietic,1
haemic,1
haemolytic,1
haemophilic,1
haemopoietic,1
haemorrhagic,1
hag-ridden,1
haggard,2
hagridden,1
hail-fellow,1
hail-fellow-well-met,1
hair-raising,1
hair-shirt,1
hair-shirted,1
haired,1
hairless,1
hairlike,1
hairsplitting,1
hairy,2
haitian,1
halal,2
halcyon,2
hale,1
half,3
half-and-half,1
half-baked,2
half-blooded,1
half-bound,1
half-bred,1
half-breed,1
half-clothed,1
half-crazed,1
half-dozen,1
half-evergreen,1
half-hardy,1
half-hearted,1
half-hourly,1
half-length,2
half-seas-over,1
half-size,1
half-timber,1
half-timbered,1
half-time,1
half-track,1
half-tracked,1
half-witted,1
half-yearly,1
half_dozen,1
halfhearted,1
halfway,3
hallowed,1
hallucinating,1
hallucinatory,1
hallucinogenic,1
halt,1
halting,2
ham-fisted,1
ham-handed,1
hammer-shaped,1
hammered,1
hammy,1
hand-crafted,1
hand-down,1
hand-held,1
hand-hewn,1
hand-loomed,1
hand-me-down,1
hand-operated,1
hand-to-hand,1
hand-to-mouth,1
handed,1
handed-down,1
handelian,1
handheld,1
handicapped,1
handled,1
handleless,1
handless,2
handmade,1
hands-down,1
hands-off,1
hands-on,1
handsewn,1
handsome,2
handstitched,1
handwoven,1
handwritten,1
handy,3
hangdog,2
hanoverian,1
haphazard,2
hapless,1
haploid,1
haploidic,1
happy,4
happy-go-lucky,1
haptic,1
harassed,1
hard,12
hard-and-fast,1
hard-baked,1
hard-bitten,1
hard-boiled,3
hard-core,3
hard-fought,1
hard-hitting,2
hard-line,1
hard-nosed,1
hard-of-hearing,1
hard-pressed,1
hard-shelled,1
hard-to-please,1
hard_put,1
hard_to_please,1
hard_up,1
hardback,1
hardbacked,1
hardbound,1
hardcore,2
hardcover,1
hardened,5
hardfisted,1
hardheaded,2
hardhearted,2
hardline,1
hardly_a,1
hardscrabble,1
hardworking,1
hardy,3
harebrained,1
harmful,1
harmless,1
harmonic,5
harmonical,1
harmonious,4
harmonised,1
harmonizable,1
harmonized,1
harnessed,1
harp-shaped,1
harried,1
harrowing,1
harsh,6
harsh-voiced,1
harum-scarum,1
hasidic,1
hassidic,1
hastate,1
hasty,2
hatched,2
hated,1
hateful,2
hatless,1
hatted,1
haughty,1
haunted,3
haunting,2
hawaiian,1
hawk-eyed,1
hawkish,1
haywire,2
hazardous,1
hazel,1
hazel-brown,1
hazy,2
head-in-the-clouds,1
head-on,2
head-to-head,2
headed,4
headfirst,1
headless,2
headlike,1
headlong,2
heads-up,1
headstrong,1
heady,3
healed,1
healing,1
healthful,2
healthier,1
healthy,5
hearable,1
heard,1
hearing,1
hearing-impaired,1
hearsay,1
heart-healthy,1
heart-shaped,1
heart-to-heart,1
heart-whole,1
heartbreaking,1
heartbroken,1
heartening,1
heartfelt,1
heartless,2
heartrending,1
heartsick,2
heartwarming,1
hearty,5
heat-absorbing,1
heat-releasing,1
heatable,1
heated,2
heated_up,1
heathen,1
heathenish,1
heathlike,1
heatless,1
heaven-sent,1
heavenly,3
heavenward,1
heavier-than-air,1
heavily_traveled,1
heavy,27
heavy-armed,1
heavy-coated,1
heavy-duty,1
heavy-footed,1
heavy-handed,2
heavy-laden,2
heavy-limbed,1
heavyhearted,1
heavyset,1
hebdomadal,1
hebdomadary,1
hebephrenic,1
hebraic,2
hebraical,2
hebrew,2
hebridean,1
hectic,1
hedged,1
hedonic,1
hedonistic,1
heedful,3
heedless,2
hefty,3
hegelian,1
heightening,1
heinous,1
held,1
heliac,1
heliacal,1
helical,1
heliocentric,1
hell-bent,1
hellenic,2
hellenistic,1
hellenistical,1
hellish,2
helmet-shaped,1
helmeted,1
helminthic,1
helpful,1
helpless,3
helter-skelter,2
hemal,1
hematal,1
hematic,1
hematogenic,1
hematologic,1
hematological,1
hematopoietic,1
hemic,1
hemimetabolic,1
hemimetabolous,1
hemimetamorphic,1
hemimetamorphous,1
hemingwayesque,1
hemiparasitic,1
hemispheric,1
hemispherical,1
hemodynamic,1
hemolytic,1
hemophilic,1
hemopoietic,1
hemorrhagic,1
hemostatic,1
hempen,1
henpecked,1
hep,1
hepatic,1
hepatotoxic,1
heralded,1
heraldic,2
heraldist,1
herbaceous,1
herbal,1
herbivorous,1
herculean,2
here,1
hereditary,2
heretical,1
heritable,1
hermaphrodite,1
hermaphroditic,2
hermeneutic,1
hermetic,1
hermitic,1
hermitical,1
heroic,5
heroical,1
hertzian,1
hesitant,1
hesitating,1
hesperian,1
het,1
het_up,2
heterocercal,1
heterocyclic,1
heterodactyl,1
heterodox,1
heterodyne,1
heteroecious,1
heterogeneous,2
heterogenous,2
heteroicous,1
heterologic,1
heterological,1
heterologous,2
heterometabolic,1
heterometabolous,1
heterosexual,1
heterosporous,1
heterothermic,1
heterotrophic,1
heterozygous,1
heuristic,1
hewn,1
hex,1
hexadecimal,1
hexagonal,1
hexangular,1
hexed,1
hi-fi,1
hi-tech,1
hibernal,1
hibernating,1
hick,1
hidden,3
hidebound,1
hideous,2
hidrotic,1
hiemal,1
hierarchal,1
hierarchic,1
hierarchical,1
hieratic,3
hieratical,1
hieroglyphic,2
hieroglyphical,2
hifalutin,1
higgledy-piggledy,1
high,7
high-altitude,1
high-and-mighty,1
high-backed,1
high-ceilinged,1
high-class,1
high-crowned,1
high-energy,3
high-fidelity,1
high-flown,2
high-grade,1
high-handed,1
high-interest,1
high-keyed,1
high-level,2
high-minded,1
high-necked,1
high-octane,2
high-performance,1
high-pitched,2
high-potential,1
high-power,1
high-powered,2
high-pressure,1
high-priced,1
high-principled,1
high-ranking,1
high-resolution,1
high-rise,1
high-risk,1
high-sounding,1
high-speed,1
high-spirited,1
high-stepped,1
high-stepping,1
high-strung,1
high-sudsing,1
high-tech,1
high-tension,1
high-ticket,1
high-toned,1
high-top,1
high-topped,1
high-velocity,1
high-voltage,2
high-yield,1
highborn,1
highbrow,1
highbrowed,1
higher,2
higher-ranking,1
highfalutin,1
highfaluting,1
highflying,2
highland,1
highly-developed,1
highly-sexed,1
highly_infective,1
highly_sensitive,1
highly_strung,1
hilar,1
hilarious,1
hilly,1
himalayan,1
hind,1
hinder,1
hindering,1
hindermost,1
hindi,1
hindmost,1
hindoo,1
hindu,1
hindustani,1
hip,1
hip-length,1
hip_to,1
hiplength,1
hipless,1
hipped,2
hippocratic,1
hircine,1
hired,2
hirsute,1
hispanic,1
hispaniolan,1
hispid,1
histologic,1
histological,1
historic,2
historical,4
historied,1
histrionic,1
hit-and-run,2
hit-or-miss,1
hitlerian,1
hitless,2
hittite,1
hmong,1
ho-hum,1
hoar,1
hoarse,1
hoary,3
hobnailed,1
hogged,1
hoggish,1
hoity-toity,1
hokey,2
hole-and-corner,2
hole-in-corner,1
holey,1
holier-than-thou,1
holistic,1
hollow,4
hollow-eyed,1
hollow-horned,1
hollywood,2
holographic,3
holographical,1
holometabolic,1
holometabolous,1
holophytic,1
holozoic,1
holy,1
home,3
home-baked,1
home-brewed,1
home-cured,1
home-loving,1
home-style,1
homebound,1
homegrown,1
homeless,2
homelike,1
homely,4
homemade,1
homeopathic,1
homeostatic,1
homeothermic,1
homeric,1
homesick,1
homespun,3
homeward,1
homeward-bound,1
homey,1
homicidal,1
homiletic,2
homiletical,2
hominal,1
homing,1
hominian,1
hominid,1
hominine,1
homocentric,1
homocercal,1
homochromatic,1
homocyclic,1
homoecious,1
homoerotic,1
homogeneous,1
homogenised,2
homogenized,2
homogenous,1
homoiothermic,1
homologic,1
homological,1
homologous,2
homonymic,1
homonymous,1
homophile,1
homophobic,1
homophonic,2
homophonous,1
homosexual,1
homosporous,1
homostyled,1
homostylic,1
homostylous,1
homothermic,1
homozygous,1
homy,1
honduran,1
honest,7
honest-to-god,1
honest-to-goodness,1
honey,1
honey-colored,1
honey-coloured,1
honey-scented,1
honeycombed,1
honeyed,2
honeylike,1
honied,1
honorable,4
honorary,1
honored,1
honorific,1
honourable,2
hoofed,1
hooflike,1
hook-nosed,1
hook-shaped,1
hooked,3
hooklike,1
hooved,1
hoped-for,1
hopeful,2
hopeless,4
hopped-up,2
horary,1
horizontal,1
hormonal,1
horn-rimmed,1
horn-shaped,1
horned,1
hornless,1
hornlike,1
horny,3
horrendous,1
horrible,1
horrid,2
horrific,2
horrified,1
horrifying,1
horror-stricken,1
horror-struck,1
horse-and-buggy,1
horse-drawn,1
hortative,1
hortatory,1
horticultural,1
hospitable,3
hostile,5
hot,21
hot-blooded,1
hot-tempered,1
hot_and_bothered,1
hot_under_the_collar,1
hotheaded,2
hottish,1
hourglass-shaped,1
hourlong,1
hourly,1
house-proud,1
house-to-house,1
house-trained,1
housebound,1
housebroken,1
housewifely,1
howling,1
hoydenish,1
huddled,1
hueless,1
huffish,1
huffy,2
huge,1
hugger-mugger,2
hugoesque,1
hulking,1
hulky,1
human,3
human-centered,1
human-centred,1
human-sized,1
humane,3
humanist,4
humanistic,4
humanitarian,2
humanlike,1
humble,4
humbled,1
humbling,1
humdrum,2
humic,1
humid,1
humified,1
humiliated,2
humiliating,1
humongous,1
humoral,1
humorless,1
humorous,1
humourless,1
humourous,1
humpbacked,1
humped,1
hunchbacked,1
hunched,1
hundred,1
hundred-and-eightieth,1
hundred-and-fifteenth,1
hundred-and-fifth,1
hundred-and-fiftieth,1
hundred-and-fifty-fifth,1
hundred-and-first,1
hundred-and-fortieth,1
hundred-and-forty-fifth,1
hundred-and-ninetieth,1
hundred-and-seventieth,1
hundred-and-seventy-fifth,1
hundred-and-sixtieth,1
hundred-and-sixty-fifth,1
hundred-and-tenth,1
hundred-and-thirtieth,1
hundred-and-thirty-fifth,1
hundred-and-twentieth,1
hundred-and-twenty-fifth,1
hundred_and_one,1
hundred_thousand,1
hundredth,1
hungarian,1
hungry,2
hunky-dory,1
hunted,1
hurried,1
hurrying,1
hurt,2
hurtful,2
husbandly,2
hush-hush,1
hushed,1
hushed-up,1
husky,2
huxleian,1
huxleyan,1
hyaline,1
hyaloid,1
hyaloplasmic,1
hybrid,1
hydrated,1
hydraulic,2
hydric,1
hydrocephalic,1
hydrodynamic,1
hydroelectric,1
hydrographic,1
hydrographical,1
hydrokinetic,1
hydrolyzable,1
hydrometric,1
hydropathic,1
hydrophilic,1
hydrophobic,2
hydrophytic,1
hydroponic,1
hydrostatic,1
hydrous,1
hydroxy,1
hygienic,1
hygienical,1
hygrophytic,1
hygroscopic,1
hymenal,1
hymeneal,1
hymenopterous,1
hyoid,1
hypaethral,1
hyperactive,1
hyperbolic,2
hyperboloidal,1
hypercatalectic,1
hypercritical,1
hyperemic,1
hyperfine,1
hypermetropic,1
hyperopic,1
hypersensitised,1
hypersensitive,1
hypersensitized,1
hypertensive,1
hyperthermal,1
hypertonic,2
hypertrophied,1
hypethral,1
hypnagogic,1
hypnogogic,1
hypnoid,1
hypnotic,2
hypnotised,1
hypnotized,1
hypoactive,1
hypochondriac,1
hypochondriacal,1
hypocritical,1
hypodermal,1
hypodermic,1
hypoglycaemic,1
hypoglycemic,1
hypognathous,1
hypophyseal,1
hypophysectomised,1
hypophysectomized,1
hypophysial,1
hypotensive,1
hypothalamic,1
hypothermic,1
hypothetic,1
hypothetical,1
hypotonic,2
hypovolaemic,1
hypovolemic,1
hysteric,1
hysterical,2
i,1
iambic,1
iatrogenic,1
iberian,1
ibsenian,1
ic,1
ice-clogged,1
ice-cold,1
ice-free,1
icebound,1
icelandic,1
icelandic-speaking,1
ichorous,1
icky,2
iconic,1
iconoclastic,2
icosahedral,1
ictal,1
icteric,1
icterogenic,1
ictic,1
icy,4
ideal,3
idealised,1
idealistic,2
idealized,1
ideational,1
idempotent,1
identical,5
identifiable,1
identified,1
ideographic,1
ideologic,1
ideological,2
idiographic,1
idiomatic,1
idiomatical,1
idiopathic,1
idiosyncratic,1
idiotic,3
idle,7
idolatrous,2
idolised,1
idolized,1
idyllic,2
iffy,1
igneous,3
ignescent,1
ignitable,1
ignited,1
ignitible,1
ignoble,2
ignominious,1
ignorant,3
ignored,1
ii,1
iii,1
il,1
iliac,1
ill,5
ill-advised,1
ill-affected,1
ill-bred,1
ill-chosen,1
ill-conceived,1
ill-considered,1
ill-defined,1
ill-dressed,1
ill-equipped,1
ill-famed,1
ill-fated,1
ill-favored,1
ill-favoured,1
ill-fed,1
ill-fitting,1
ill-formed,1
ill-gotten,1
ill-humored,1
ill-humoured,1
ill-judged,1
ill-mannered,1
ill-natured,1
ill-omened,1
ill-proportioned,1
ill-scented,1
ill-shapen,1
ill-smelling,1
ill-sorted,1
ill-starred,1
ill-tempered,1
ill-timed,1
ill-treated,1
ill-used,1
ill_at_ease,1
illative,3
illegal,1
illegible,1
illegitimate,2
illiberal,1
illicit,2
illimitable,1
illiterate,3
illogical,2
illuminated,1
illuminating,1
illusional,1
illusionary,1
illusive,1
illusory,1
illustrative,2
illustrious,2
ilx,1
ilxx,1
ilxxx,1
imaginable,1
imaginary,1
imaginative,1
imbalanced,1
imbecile,1
imbecilic,1
imbricate,1
imbricated,1
imitation,1
imitative,3
immaculate,3
immanent,2
immaterial,5
immature,5
immeasurable,2
immediate,5
immemorial,1
immense,1
immensurable,1
imminent,1
immiscible,1
immobile,2
immoderate,1
immodest,2
immoral,2
immortal,1
immotile,1
immovable,1
immoveable,1
immune,4
immunised,1
immunized,1
immunochemical,1
immunocompetent,1
immunocompromised,1
immunodeficient,1
immunogenic,1
immunologic,1
immunological,1
immunosuppressed,1
immunosuppressive,1
immunotherapeutic,1
immutable,2
impacted,1
impaired,2
impalpable,3
imparipinnate,1
impartial,2
impassable,1
impassioned,1
impassive,2
impatient,2
impeccable,2
impeccant,1
impecunious,1
impeded,1
impeding,1
impelled,1
impellent,1
impelling,1
impendent,1
impending,1
impenetrable,3
impenitent,2
imperative,2
imperceptible,1
imperfect,2
imperfectible,1
imperforate,1
imperial,4
imperialist,1
imperialistic,1
imperious,1
imperishable,2
impermanent,2
impermeable,1
impermissible,2
impersonal,2
impertinent,3
imperturbable,1
imperviable,1
impervious,1
impetiginous,1
impetuous,2
impious,2
impish,1
implacable,1
implanted,1
implausible,1
implemental,1
implemented,1
implicated,1
implicational,1
implicative,1
implicit,2
implicit_in,1
implike,1
imploring,1
impolite,1
impolitic,1
imponderable,1
important,5
imported,1
importunate,1
imposed,1
imposing,2
impossible,3
impotent,2
impoverished,2
impracticable,1
impractical,2
imprecise,1
impregnable,3
impressed,1
impressible,1
impressionable,1
impressionist,1
impressionistic,2
impressive,2
imprisoned,1
improbable,3
impromptu,1
improper,3
improvable,1
improved,3
improvident,2
improving,1
improvised,1
imprudent,2
impudent,2
impugnable,1
impuissant,1
impulsive,5
impure,3
imputable,1
imputrescible,1
in,3
in-between,1
in-bounds,1
in-chief,1
in-person,1
in-situ,1
in-your-face,1
in_a_bad_way,1
in_advance,1
in_agreement,1
in_condition,1
in_demand,1
in_dishabille,1
in_effect,1
